"cell","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Proliferating T Cells","HLA-DRB5",1.06732924328169e-05,-0.521114762338812,0.744,0.652,0.281529434500411
"Proliferating T Cells","TRG-AS1",1.07433441769292e-05,0.348739463782738,0.365,0.159,0.283377189354861
"Proliferating T Cells","ATP1B1",1.09613277118195e-05,-0.292936906923356,0.05,0.205,0.289126941054662
"Proliferating T Cells","CRIP1",1.09676053762531e-05,-0.817509142815632,0.983,0.977,0.289292527009427
"Proliferating T Cells","MRPS27",1.10386499734494e-05,0.29416596018023,0.355,0.144,0.291166470349676
"Proliferating T Cells","RBKS",1.11119748585331e-05,-0.356197241454213,0.066,0.22,0.293100560843528
"Proliferating T Cells","CCNB2",1.12904032769826e-05,0.470186892479789,0.578,0.341,0.297806967236969
"Proliferating T Cells","LEPROTL1",1.20445726192907e-05,-0.37080602604484,0.621,0.659,0.317699691979032
"Proliferating T Cells","FCER1G",1.20729222994634e-05,-0.692393966958758,0.223,0.447,0.318447471492946
"Proliferating T Cells","ATF3",1.23636507648781e-05,-0.497792579968362,0.176,0.394,0.32611601622519
"Proliferating T Cells","ANXA6",1.31148158637584e-05,0.364413632119736,0.89,0.727,0.345929498038355
"Proliferating T Cells","NUP37",1.35164570001651e-05,0.346234981902333,0.449,0.22,0.356523586293354
"Proliferating T Cells","MAP3K8",1.38666272365574e-05,-0.506668254366794,0.276,0.47,0.365760026618675
"Proliferating T Cells","HMGN4",1.42221927296193e-05,0.362378346373477,0.492,0.265,0.375138777629169
"Proliferating T Cells","MT-ND4",1.51720202861613e-05,-0.632913261436838,0.98,0.985,0.400192379088077
"Proliferating T Cells","FAM32A",1.54827669092366e-05,0.32577438515234,0.449,0.22,0.408388942764934
"Proliferating T Cells","PSMC4",1.56581730711542e-05,0.324990468492439,0.591,0.348,0.413015631097833
"Proliferating T Cells","VAMP8",1.61364445803487e-05,-0.406910976060169,0.615,0.773,0.425630998695858
"Proliferating T Cells","GTF3A",1.65603430824549e-05,0.414573585332763,0.734,0.598,0.436812169485913
"Proliferating T Cells","PPA1",1.70047526193114e-05,0.442467993664899,0.668,0.47,0.448534359839578
"Proliferating T Cells","NDUFS2",1.78418272223948e-05,0.340722841315426,0.608,0.386,0.470613876645108
"Proliferating T Cells","LSM8",1.78437681490999e-05,0.271206890302124,0.791,0.568,0.470665072468807
"Proliferating T Cells","PPP4C",1.84209957148043e-05,0.35448865705239,0.804,0.629,0.485890603969393
"Proliferating T Cells","NOSIP",1.87241155867326e-05,0.400309673109732,0.628,0.409,0.493885996831246
"Proliferating T Cells","GRB2",1.92463034684004e-05,-0.267638450586028,0.605,0.621,0.507659746585998
"Proliferating T Cells","UBE2N",1.9376476175133e-05,0.308274102069568,0.774,0.553,0.511093312071483
"Proliferating T Cells","MICAL1",1.93890533106031e-05,-0.262782164371329,0.073,0.235,0.511425059173778
"Proliferating T Cells","C14orf166",1.961778428933e-05,0.360222656706969,0.841,0.735,0.517458296199658
"Proliferating T Cells","WAS",1.97004359998928e-05,0.336997975167435,0.767,0.553,0.519638400369173
"Proliferating T Cells","CREM",2.00394947500816e-05,-0.491254094850906,0.292,0.5,0.528581753022901
"Proliferating T Cells","GTF2H5",2.02760797886411e-05,0.324035477965719,0.429,0.205,0.534822156584986
"Proliferating T Cells","S1PR4",2.03388911036617e-05,0.37148939707323,0.571,0.333,0.536478930641285
"Proliferating T Cells","GLRX3",2.06969797824016e-05,0.352098227613003,0.515,0.303,0.545924235720406
"Proliferating T Cells","SMARCB1",2.0846963002167e-05,0.326076065351024,0.581,0.341,0.54988034310816
"Proliferating T Cells","FASLG",2.0932522978547e-05,0.269359657550352,0.319,0.121,0.552137158605134
"Proliferating T Cells","CDC42EP3",2.1050097147072e-05,-0.416947482548356,0.236,0.348,0.555238412448319
"Proliferating T Cells","LINC00657",2.19292514035515e-05,-0.351582013265872,0.15,0.341,0.578427864271478
"Proliferating T Cells","CTLA4",2.21163263572753e-05,-0.774188058122405,0.153,0.303,0.583362340325851
"Proliferating T Cells","ATP5G3",2.23824241550486e-05,0.404360370315068,0.947,0.917,0.590381201937717
"Proliferating T Cells","PPIH",2.24984512582e-05,0.353411533846386,0.591,0.379,0.593441648837541
"Proliferating T Cells","RPL36",2.39274179713525e-05,0.251573846081397,0.99,0.955,0.631133503830366
"Proliferating T Cells","ETS2",2.50102499897222e-05,-0.281765963544026,0.047,0.182,0.659695363978902
"Proliferating T Cells","SF3B4",2.57676085188709e-05,0.29571964898639,0.625,0.386,0.679672209902257
"Proliferating T Cells","SDHC",2.59283578918877e-05,0.362184383608881,0.608,0.394,0.683912296114321
"Proliferating T Cells","TSEN54",2.61980663882133e-05,0.334707509922348,0.445,0.265,0.691026397121903
"Proliferating T Cells","ANP32A",2.63582576766528e-05,0.389156794896195,0.804,0.659,0.695251762737071
"Proliferating T Cells","EIF3H",2.7003904077907e-05,0.36649212354405,0.804,0.644,0.712281977862953
"Proliferating T Cells","SNRPF",2.72402455652552e-05,0.395736943319908,0.824,0.659,0.718515957274736
"Proliferating T Cells","AHNAK",2.75629264741149e-05,-0.517754063425418,0.465,0.621,0.727027311607729
"Proliferating T Cells","UCP2",2.77565257643667e-05,0.376508265338414,0.88,0.735,0.732133880086701
"Proliferating T Cells","KLF3",2.83544930275237e-05,0.395736943319908,0.462,0.235,0.747906462586994
"Proliferating T Cells","IFRD1",2.84380146162177e-05,-0.360439254812133,0.189,0.379,0.750109511531974
"Proliferating T Cells","SNRPE",2.88992153229105e-05,0.421111630823763,0.691,0.561,0.762274602572409
"Proliferating T Cells","NACA",2.97339611234858e-05,0.272920445933084,0.993,0.97,0.784292692554185
"Proliferating T Cells","ITGA1",2.97569346943283e-05,-0.250254990798808,0.047,0.189,0.784898666432298
"Proliferating T Cells","RALY",2.98563793936562e-05,0.31057815609817,0.907,0.773,0.787521719266469
"Proliferating T Cells","COX8A",3.03006837081951e-05,0.289344133239313,0.97,0.947,0.799241134171061
"Proliferating T Cells","SARAF",3.20783295648486e-05,-0.504553155118473,0.917,0.932,0.846130098932012
"Proliferating T Cells","OSTC",3.21888963738259e-05,0.351146792295837,0.711,0.515,0.849046519652406
"Proliferating T Cells","RP11-796E2.4",3.28217367756697e-05,-0.401825241719289,0.15,0.318,0.86573895093184
"Proliferating T Cells","ANKRD37",3.32941853228477e-05,-0.32352664911284,0.073,0.212,0.878200726260754
"Proliferating T Cells","FYN",3.3592822085323e-05,0.414352621487254,0.674,0.492,0.886077868144565
"Proliferating T Cells","PRDX3",3.53391500156381e-05,0.385282585682741,0.754,0.606,0.932140759962486
"Proliferating T Cells","FCMR",3.58108656436847e-05,0.363900856197903,0.399,0.197,0.944583203083472
"Proliferating T Cells","NDRG1",3.61948085563178e-05,-0.262343486605264,0.073,0.227,0.954710465289994
"Proliferating T Cells","CAPZB",3.65676627309677e-05,0.334901385951369,0.93,0.833,0.964545239854735
"Proliferating T Cells","AC058791.1",3.7051626464584e-05,-0.26817689879607,0.04,0.174,0.977310751256333
"Proliferating T Cells","COPS4",3.79610743523201e-05,0.288096220131938,0.349,0.152,1
"Proliferating T Cells","NR3C1",3.83058749097648e-05,-0.406105838150789,0.412,0.576,1
"Proliferating T Cells","XCL2",4.0233414584585e-05,-0.587977973092603,0.103,0.28,1
"Proliferating T Cells","HLA-DMA",4.03282304787182e-05,-0.408060159324507,0.372,0.455,1
"Proliferating T Cells","HSPB11",4.12607796347773e-05,0.387154556077177,0.784,0.606,1
"Proliferating T Cells","CENPU",4.14632963013148e-05,0.354598248526421,0.718,0.523,1
"Proliferating T Cells","AHCY",4.36622359968406e-05,0.324513446546704,0.449,0.227,1
"Proliferating T Cells","CCT5",4.36891829914212e-05,0.338994431533809,0.694,0.477,1
"Proliferating T Cells","POMP",4.41494731866831e-05,0.363220147003011,0.837,0.742,1
"Proliferating T Cells","WHSC1",4.45380100729359e-05,-0.264112769032241,0.472,0.492,1
"Proliferating T Cells","GLUL",4.45929477383483e-05,-0.390624471083874,0.365,0.591,1
"Proliferating T Cells","RBM38",4.52527354387125e-05,0.313274783127935,0.365,0.167,1
"Proliferating T Cells","DPP4",4.55861808027627e-05,-0.410397940575441,0.09,0.235,1
"Proliferating T Cells","GAR1",4.58096483625092e-05,0.277704926151603,0.365,0.159,1
"Proliferating T Cells","RRAS2",4.64988553478712e-05,0.309025310126577,0.389,0.182,1
"Proliferating T Cells","GPX4",4.65409687712537e-05,-0.410459652669138,0.718,0.742,1
"Proliferating T Cells","ANTXR2",4.75973978423896e-05,-0.269644239856546,0.04,0.159,1
"Proliferating T Cells","LCP2",4.7752795965508e-05,-0.3472904036335,0.571,0.614,1
"Proliferating T Cells","CDCA7",4.8891921889601e-05,0.42413306900641,0.591,0.379,1
"Proliferating T Cells","PSMA2",4.90699150718141e-05,0.320161168713174,0.595,0.364,1
"Proliferating T Cells","TLK1",4.92382877079528e-05,-0.341928818314974,0.296,0.447,1
"Proliferating T Cells","BCL2",4.94456046865999e-05,-0.273995660880001,0.126,0.311,1
"Proliferating T Cells","BIRC5",4.95549999110753e-05,0.398907702927851,0.738,0.53,1
"Proliferating T Cells","RALGAPA1",5.03039507108564e-05,-0.416947482548356,0.223,0.356,1
"Proliferating T Cells","EIF3K",5.09396540601553e-05,0.328294899478846,0.95,0.886,1
"Proliferating T Cells","TMA7",5.12366281812737e-05,0.271135932387085,0.987,0.947,1
"Proliferating T Cells","CENPH",5.15252374865178e-05,0.322673481130184,0.545,0.318,1
"Proliferating T Cells","TRBV10-3",5.16314571475085e-05,1.5338392199487,0.116,0.008,1
"Proliferating T Cells","C1D",5.16660432674856e-05,0.297889619921763,0.528,0.303,1
"Proliferating T Cells","YWHAQ",5.17687560203915e-05,0.257083403533878,0.917,0.773,1
"Proliferating T Cells","UXS1",5.22822322201201e-05,-0.25708264464638,0.166,0.295,1
"Proliferating T Cells","RFC4",5.44060037440727e-05,0.340747708722255,0.565,0.424,1
"Proliferating T Cells","ATP5J2",5.46938212787824e-05,0.291185031615006,0.92,0.826,1
"Proliferating T Cells","RP11-290D2.6",5.60094635303577e-05,0.3856127260462,0.223,0.068,1
"Proliferating T Cells","TRAV13-2",5.63713248338379e-05,0.777166049955932,0.166,0.03,1
"Proliferating T Cells","TRBV20-1",5.82167379972653e-05,-1.36525592149275,0.027,0.144,1
"Proliferating T Cells","MARCKSL1",5.85541750548659e-05,0.311541815903479,0.279,0.106,1
"Proliferating T Cells","MRPL42",6.02401261712569e-05,0.303814453878868,0.412,0.212,1
"Proliferating T Cells","TXNDC9",6.11239489442946e-05,0.273325403080228,0.445,0.227,1
"Proliferating T Cells","WDR1",6.22791183706624e-05,0.317375292873403,0.874,0.72,1
"Proliferating T Cells","EIF2S2",6.29009896805352e-05,0.366163827936561,0.674,0.477,1
"Proliferating T Cells","RSRP1",6.42529253514285e-05,-0.314352944854904,0.548,0.538,1
"Proliferating T Cells","FABP5",6.65513988360243e-05,0.541167382841472,0.761,0.689,1
"Proliferating T Cells","IL7R",6.74490926483395e-05,-0.48450030023525,0.236,0.447,1
"Proliferating T Cells","MRPS12",6.76097035154437e-05,0.307487077315508,0.548,0.326,1
"Proliferating T Cells","STK38",7.01231949538851e-05,0.281225062196202,0.389,0.182,1
"Proliferating T Cells","DNPH1",7.15874423061872e-05,-0.355686703539989,0.289,0.386,1
"Proliferating T Cells","PPP3CC",7.16870317486459e-05,0.322673481130184,0.535,0.318,1
"Proliferating T Cells","TSC22D2",7.21652025031844e-05,-0.381870635343645,0.093,0.22,1
"Proliferating T Cells","RBX1",7.23996633969305e-05,0.284367129042964,0.844,0.788,1
"Proliferating T Cells","CDC20",7.32962585957048e-05,0.263892287303846,0.465,0.258,1
"Proliferating T Cells","POLR2A",7.36944617386218e-05,-0.361406532783929,0.316,0.485,1
"Proliferating T Cells","HIST1H4B",7.38714067182522e-05,0.260940165281197,0.219,0.061,1
"Proliferating T Cells","NUDCD2",7.40245091773166e-05,0.331377697523529,0.555,0.386,1
"Proliferating T Cells","TNFRSF25",7.46789782103765e-05,-0.259817525231303,0.113,0.28,1
"Proliferating T Cells","PSMA3",7.62876083641839e-05,0.363443540113023,0.694,0.492,1
"Proliferating T Cells","S1PR5",7.66567719892835e-05,0.312251957816826,0.359,0.159,1
"Proliferating T Cells","SIRPG",7.77666386096299e-05,0.343269523425772,0.369,0.167,1
"Proliferating T Cells","CACYBP",7.94515439210058e-05,0.346514427743734,0.817,0.636,1
"Proliferating T Cells","C4orf48",8.04902082189842e-05,-0.291405952207727,0.339,0.409,1
"Proliferating T Cells","POLDIP2",8.15350973665086e-05,0.304971479396725,0.412,0.212,1
"Proliferating T Cells","RMDN1",8.1902685142674e-05,0.290429199225281,0.399,0.197,1
"Proliferating T Cells","UQCRC2",8.62964495132703e-05,0.323699762547027,0.635,0.424,1
"Proliferating T Cells","OLA1",8.69030790190506e-05,0.286754706102902,0.588,0.364,1
"Proliferating T Cells","SRSF9",8.87190343080368e-05,0.354037652039519,0.691,0.515,1
"Proliferating T Cells","RAC1",8.9672186583443e-05,-0.309302009393,0.814,0.833,1
"Proliferating T Cells","IFI16",9.00592129188099e-05,0.334945259201155,0.89,0.78,1
"Proliferating T Cells","AFF4",9.40577135933338e-05,-0.340469137777486,0.216,0.364,1
"Proliferating T Cells","RELB",9.43743465858603e-05,-0.310663684851225,0.133,0.311,1
"Proliferating T Cells","SNX9",9.80307290585925e-05,-0.32066308045183,0.063,0.189,1
"Proliferating T Cells","COPE",9.85991006597526e-05,0.292034869998582,0.857,0.697,1
"Proliferating T Cells","UBE2V2",9.92513248238103e-05,0.297274304434219,0.532,0.311,1
"Proliferating T Cells","CD63",9.94092442047285e-05,-0.418959954078865,0.641,0.682,1
"Proliferating T Cells","CITED2",0.000100241637492347,-0.562268968015465,0.365,0.508,1
"Proliferating T Cells","SKIL",0.000101068529278766,-0.305367152010402,0.1,0.25,1
"Proliferating T Cells","SNRPB",0.000101824138738088,0.317734431318634,0.907,0.773,1
"Proliferating T Cells","PYM1",0.00010332894519977,0.301250076464618,0.399,0.22,1
"Proliferating T Cells","MT-CYB",0.000107777856429506,-0.479466810752412,0.987,0.992,1
"Proliferating T Cells","CCL5",0.000108149043119051,0.353325069272445,0.94,0.818,1
"Proliferating T Cells","GPX1",0.000109059687510028,-0.635589390873998,0.465,0.621,1
"Proliferating T Cells","GPR183",0.0001099878896376,-0.372291658531627,0.093,0.25,1
"Proliferating T Cells","HSPH1",0.000111955144969379,-0.470670474616667,0.302,0.508,1
"Proliferating T Cells","PIK3IP1",0.000112121660950734,-0.342770815654704,0.203,0.333,1
"Proliferating T Cells","MRPS33",0.000114049104469341,0.261842588301422,0.445,0.235,1
"Proliferating T Cells","FAM49B",0.000115692246921461,0.324233995117801,0.847,0.682,1
"Proliferating T Cells","KRT10",0.000115785649426557,0.319346606416854,0.751,0.591,1
"Proliferating T Cells","LAT",0.000116558075956289,0.328398952371976,0.827,0.72,1
"Proliferating T Cells","CCL20",0.000116812313052516,-0.295484244791806,0.013,0.106,1
"Proliferating T Cells","SERPINA1",0.000118092139105851,-0.325673836651457,0.15,0.333,1
"Proliferating T Cells","ASF1B",0.000118402958004646,0.354460667741389,0.711,0.508,1
"Proliferating T Cells","RBBP7",0.000120245999911672,0.315945205067408,0.751,0.553,1
"Proliferating T Cells","ALDH9A1",0.000121287115696495,0.255913973667014,0.419,0.212,1
"Proliferating T Cells","PRMT1",0.000122033529501526,0.364875979615147,0.515,0.318,1
"Proliferating T Cells","KLF13",0.000122771615535376,0.299417982452536,0.375,0.182,1
"Proliferating T Cells","STRAP",0.000125166092337296,0.280081604405716,0.658,0.439,1
"Proliferating T Cells","PEX2",0.000128660906946343,0.255186544011109,0.372,0.174,1
"Proliferating T Cells","FBL",0.000129432518706218,0.341289159297531,0.635,0.417,1
"Proliferating T Cells","SLC2A3",0.000130149211948448,-0.584658498740581,0.585,0.742,1
"Proliferating T Cells","CTPS1",0.000130566569987688,0.294291679760362,0.395,0.205,1
"Proliferating T Cells","KIR2DL3",0.000130636516981748,0.447083823320128,0.153,0.03,1
"Proliferating T Cells","SNRNP40",0.000132980349799269,0.333452665065565,0.635,0.439,1
"Proliferating T Cells","CD96",0.000135209211743432,-0.3455938434077,0.588,0.72,1
"Proliferating T Cells","MDH2",0.000135240223741139,0.35702816897954,0.754,0.621,1
"Proliferating T Cells","DDOST",0.000136871614070428,0.320512661967084,0.767,0.591,1
"Proliferating T Cells","PDLIM1",0.000137092010593284,0.28208016152434,0.329,0.144,1
"Proliferating T Cells","SRSF3",0.000137758289345443,0.316665372328709,0.887,0.856,1
"Proliferating T Cells","RHOC",0.000138181522154752,-0.276476751172166,0.179,0.371,1
"Proliferating T Cells","IL18R1",0.000140444358647607,-0.297866817405073,0.166,0.303,1
"Proliferating T Cells","HNRNPLL",0.000146596695859634,-0.250626102065392,0.419,0.424,1
"Proliferating T Cells","KDSR",0.00014745731386974,-0.274617048631893,0.083,0.205,1
"Proliferating T Cells","ITGB1",0.000147901267003986,-0.387370432491019,0.595,0.788,1
"Proliferating T Cells","COX6A1",0.000148979872331916,0.271408808317706,0.973,0.932,1
"Proliferating T Cells","TBC1D10C",0.000151394411699725,0.347025528846676,0.711,0.515,1
"Proliferating T Cells","MRPS18C",0.000151604126599242,0.322673481130184,0.528,0.318,1
"Proliferating T Cells","ERAL1",0.000152291047407057,0.252778989477865,0.385,0.205,1
"Proliferating T Cells","ABRACL",0.000156806428860813,0.359473399333136,0.867,0.758,1
"Proliferating T Cells","STAT3",0.000157792739875334,-0.376932712527977,0.299,0.492,1
"Proliferating T Cells","NFKB2",0.000160055923929881,-0.283347734765799,0.13,0.303,1
"Proliferating T Cells","ARL5B",0.000160787263751893,-0.281791676137321,0.093,0.22,1
"Proliferating T Cells","PCNA",0.00016410504407003,0.460204477198068,0.774,0.621,1
"Proliferating T Cells","RNF19A",0.000168456081840502,-0.541115338153749,0.349,0.508,1
"Proliferating T Cells","CCR4",0.000169351182221641,-0.323318452988532,0.017,0.106,1
"Proliferating T Cells","DAD1",0.000169680862698911,-0.324155137487357,0.741,0.833,1
"Proliferating T Cells","CST3",0.000170776997157178,-0.842185176310145,0.312,0.515,1
"Proliferating T Cells","POLR2C",0.000171309870139453,0.254008833708247,0.458,0.25,1
"Proliferating T Cells","SEC61B",0.00017179341732324,0.280484848010265,0.874,0.75,1
"Proliferating T Cells","TAP1",0.00017890283400941,0.265647779273744,0.821,0.636,1
"Proliferating T Cells","ATP2B4",0.00018057660599024,-0.355091304228044,0.302,0.424,1
"Proliferating T Cells","PRDX2",0.000181315877792868,0.364091316703442,0.801,0.636,1
"Proliferating T Cells","PGAM1",0.00018607671568565,0.371939372137716,0.887,0.788,1
"Proliferating T Cells","CPSF3",0.000189189004079327,0.252844900574611,0.322,0.144,1
"Proliferating T Cells","PPHLN1",0.000190678150910432,0.263596604337066,0.505,0.295,1
"Proliferating T Cells","RAN",0.000192622324962719,0.293284322639868,0.977,0.939,1
"Proliferating T Cells","ITM2C",0.000193282448990871,-0.383834822224159,0.11,0.265,1
"Proliferating T Cells","IL17RA",0.000194219030563945,-0.281301142299628,0.15,0.242,1
"Proliferating T Cells","DDX3Y",0.000199049644400691,-0.387554273847227,0.133,0.303,1
"Proliferating T Cells","ICOS",0.000199921556595007,-0.498910056533864,0.233,0.364,1
"Proliferating T Cells","TUBA1A",0.000203209147413534,-0.405717377298012,0.462,0.667,1
"Proliferating T Cells","STOML2",0.000204170431664372,0.29515998856833,0.581,0.379,1
"Proliferating T Cells","CISD1",0.000212543346354997,0.299417982452536,0.359,0.189,1
"Proliferating T Cells","RPS27L",0.000213706707826826,0.397039602587544,0.867,0.758,1
"Proliferating T Cells","CD48",0.000215280648062079,0.288133988500878,0.714,0.508,1
"Proliferating T Cells","TSPYL2",0.000216177542131728,-0.404731593152457,0.123,0.28,1
"Proliferating T Cells","TMEM173",0.000216331106919118,-0.34406860263126,0.252,0.447,1
"Proliferating T Cells","MAP4K1",0.000216948493976985,0.294149071640749,0.565,0.356,1
"Proliferating T Cells","TGOLN2",0.000220382444544225,-0.340549575738026,0.316,0.47,1
"Proliferating T Cells","PRPS1",0.000222703604445433,0.281817351606337,0.508,0.318,1
"Proliferating T Cells","MRPL28",0.000223809928206142,0.293010641765495,0.551,0.341,1
"Proliferating T Cells","MYCBP2",0.000224644054625376,-0.331669822421454,0.326,0.47,1
"Proliferating T Cells","ITGAE",0.000227334113142642,-0.288761230952163,0.445,0.508,1
"Proliferating T Cells","RARRES3",0.00023006263919157,0.417432014419227,0.797,0.697,1
"Proliferating T Cells","EIF3I",0.000231218510103201,0.327120331245517,0.698,0.515,1
"Proliferating T Cells","LSP1",0.000232344440167665,0.269375733132041,0.95,0.864,1
"Proliferating T Cells","MRPS11",0.000232829154142109,0.288612728893666,0.475,0.273,1
"Proliferating T Cells","HIST1H4H",0.000235716127953669,0.425120750101002,0.326,0.152,1
"Proliferating T Cells","FAM136A",0.000243716309819751,0.273481193268909,0.372,0.189,1
"Proliferating T Cells","MND1",0.000247703520317881,0.329607354249896,0.505,0.311,1
"Proliferating T Cells","NDUFB5",0.000247815785940343,0.295074604314709,0.508,0.311,1
"Proliferating T Cells","SLA",0.000248984964075185,-0.31938194854805,0.468,0.545,1
"Proliferating T Cells","COX7B",0.000251222950441594,0.291956485416921,0.887,0.758,1
"Proliferating T Cells","MAGOH",0.000255632763166216,0.284930157433973,0.741,0.545,1
"Proliferating T Cells","DUSP12",0.00025658092635057,0.260081843962341,0.346,0.167,1
"Proliferating T Cells","GOLGA8B",0.000258156856288421,-0.254443216847729,0.13,0.295,1
"Proliferating T Cells","URM1",0.000261423190997476,0.300699153508587,0.502,0.303,1
"Proliferating T Cells","ARL6IP5",0.000262291256326908,-0.338663207445471,0.754,0.841,1
"Proliferating T Cells","PSAP",0.000263203865381672,-0.465470836961585,0.542,0.697,1
"Proliferating T Cells","PPP1R10",0.000264774552718453,-0.337158986537252,0.302,0.371,1
"Proliferating T Cells","UBE2L6",0.00026761734473383,0.33052981322603,0.761,0.591,1
"Proliferating T Cells","PPIF",0.000268097205517256,0.277394392205582,0.425,0.227,1
"Proliferating T Cells","ADD3",0.000268123590770665,0.312900882635784,0.658,0.455,1
"Proliferating T Cells","ZNF331",0.000268394592036772,-0.439203810409596,0.146,0.303,1
"Proliferating T Cells","SUCLG1",0.000271580647488685,0.343442435877695,0.581,0.424,1
"Proliferating T Cells","SLC1A5",0.000273599812561732,-0.305218852466069,0.332,0.424,1
"Proliferating T Cells","KIAA1551",0.000280381749100333,-0.270398561005887,0.618,0.583,1
"Proliferating T Cells","RSL24D1",0.000280427556205388,0.305114062146996,0.641,0.447,1
"Proliferating T Cells","HDAC1",0.00028088062408197,0.294007056356081,0.661,0.455,1
"Proliferating T Cells","IFI6",0.000282703462922738,-0.383398105090238,0.385,0.53,1
"Proliferating T Cells","CCT7",0.000283917624472288,0.346827342838961,0.661,0.5,1
"Proliferating T Cells","PIM3",0.000285976057555115,-0.311622188760975,0.229,0.318,1
"Proliferating T Cells","TFDP1",0.000294460207060649,0.304915715523696,0.668,0.492,1
"Proliferating T Cells","EDARADD",0.000297615679696665,-0.251767023469961,0.04,0.152,1
"Proliferating T Cells","CKLF",0.000309947391736808,-0.378886776904823,0.581,0.621,1
"Proliferating T Cells","HIF1A",0.000315713848600141,-0.332420193229039,0.329,0.394,1
"Proliferating T Cells","PREB",0.000318052106910515,0.250883963834428,0.405,0.212,1
"Proliferating T Cells","CBX5",0.000319088127867302,0.335971798461594,0.654,0.462,1
"Proliferating T Cells","XRCC6",0.000320465019377111,0.316473664795254,0.807,0.689,1
"Proliferating T Cells","RPL41",0.000326234426324435,-0.392359957695161,0.987,0.985,1
"Proliferating T Cells","TRGV3",0.000336679930376739,0.545720869128306,0.183,0.053,1
"Proliferating T Cells","NDUFA6",0.000343896106264585,0.274773964917763,0.841,0.689,1
"Proliferating T Cells","TOMM22",0.000345009202176121,0.325024104934747,0.658,0.47,1
"Proliferating T Cells","NPC2",0.000346774607945657,-0.45044067542663,0.402,0.591,1
"Proliferating T Cells","SNRPD1",0.000354060608596389,0.311758550680555,0.797,0.735,1
"Proliferating T Cells","GAPDH",0.000360096465210723,0.269366878445026,1,0.992,1
"Proliferating T Cells","SUMO1",0.000362926011467719,0.25501191832617,0.748,0.553,1
"Proliferating T Cells","RPS4Y1",0.000364106602739352,-0.306501272923482,0.286,0.477,1
"Proliferating T Cells","EIF5",0.000365947786496522,-0.301451952888347,0.571,0.667,1
"Proliferating T Cells","RPL26L1",0.000366352297999969,0.304153393159386,0.419,0.25,1
"Proliferating T Cells","WHSC1L1",0.000367410853156671,-0.296519570573157,0.542,0.629,1
"Proliferating T Cells","TYROBP",0.000368524161892783,-0.411902225618902,0.355,0.561,1
"Proliferating T Cells","PBXIP1",0.000369729869027163,-0.269395906085232,0.123,0.28,1
"Proliferating T Cells","CD3G",0.000375309130256651,0.375559061382277,0.764,0.636,1
"Proliferating T Cells","SLC25A3",0.00037723139243052,0.281350280824445,0.967,0.962,1
"Proliferating T Cells","DDX3X",0.000377998890693149,-0.400213215465447,0.442,0.492,1
"Proliferating T Cells","RAB31",0.000379410490752647,-0.260927022755437,0.02,0.114,1
"Proliferating T Cells","ABHD17A",0.000383393598954369,0.280757464404439,0.372,0.197,1
"Proliferating T Cells","ABCE1",0.000386142633368925,0.252284153238786,0.339,0.159,1
"Proliferating T Cells","UBL7",0.000395035100460797,0.297399024126615,0.439,0.265,1
"Proliferating T Cells","NDUFA9",0.000407152630778953,0.281565923400596,0.515,0.318,1
"Proliferating T Cells","PRKAR1A",0.00040857893971332,-0.347069529435359,0.419,0.561,1
"Proliferating T Cells","PSMD13",0.000410057649348018,0.305114062146996,0.635,0.447,1
"Proliferating T Cells","DNAJC19",0.000410558576863184,0.259364501588622,0.429,0.235,1
"Proliferating T Cells","NDUFA1",0.000411827564305074,0.260385090425021,0.874,0.72,1
"Proliferating T Cells","RTCB",0.000413286491903828,0.257353459163985,0.392,0.205,1
"Proliferating T Cells","ACP1",0.000414455031720444,0.309025310126577,0.701,0.515,1
"Proliferating T Cells","HIGD1A",0.000416347794602975,0.269359657550352,0.326,0.159,1
"Proliferating T Cells","APLP2",0.000449086083216745,-0.330269438856432,0.179,0.318,1
"Proliferating T Cells","IMPDH2",0.000450931944725388,0.28419029067175,0.611,0.409,1
"Proliferating T Cells","STMN1",0.000462957150610738,0.286278347426741,0.993,0.939,1
"Proliferating T Cells","HENMT1",0.000462979642762516,0.254381094074366,0.462,0.265,1
"Proliferating T Cells","HNRNPC",0.00047515282622996,0.292471767370936,0.91,0.826,1
"Proliferating T Cells","FBXO5",0.000484016349192001,0.265806639274773,0.535,0.333,1
"Proliferating T Cells","SSRP1",0.000485106459280101,0.300773999558817,0.651,0.455,1
"Proliferating T Cells","CRBN",0.000489651153785328,0.278279361771731,0.365,0.189,1
"Proliferating T Cells","SF3B6",0.000510771196308778,0.321364101510012,0.744,0.606,1
"Proliferating T Cells","MRPL27",0.000511014277113313,0.282842886913974,0.518,0.341,1
"Proliferating T Cells","SH3BP1",0.000529677307724376,0.263286647296258,0.525,0.326,1
"Proliferating T Cells","MCM7",0.000535009718843921,0.381395920252887,0.741,0.674,1
"Proliferating T Cells","CCT3",0.000543429370758461,0.315293950764587,0.698,0.523,1
"Proliferating T Cells","CTSL",0.000545411956565472,-0.316282293716068,0.033,0.136,1
"Proliferating T Cells","PSMD8",0.000546758048942972,0.265340306064233,0.821,0.773,1
"Proliferating T Cells","GPR25",0.000558167027136693,-0.26817689879607,0.05,0.159,1
"Proliferating T Cells","CNOT7",0.00055954597361704,0.256058228745716,0.475,0.28,1
